+7.74496e-32	+1.09385e-25
+7.74496e-32	+7.30872e-26
+7.74496e-32	+8.28317e-26
+7.74496e-32	+1.00448e-25
+7.74496e-32	+9.26968e-26
+7.74496e-32	+9.02022e-26
+7.74496e-32	+7.84083e-26
+7.74496e-32	+8.00852e-26
+7.74496e-32	+9.07391e-26
+7.74496e-32	+7.70384e-26
+7.74496e-32	+8.86479e-26
+7.74496e-32	+1.14364e-25
+7.74496e-32	+1.07696e-25
+7.74496e-32	+1.00699e-25
+7.74496e-32	+1.06986e-25
+7.74496e-32	+8.08572e-26
+7.74496e-32	+6.65812e-26
+7.74496e-32	+6.07227e-26
+7.74496e-32	+5.79337e-26
+7.74496e-32	+6.28806e-26
+7.74496e-32	+7.90764e-26
+7.74496e-32	+6.79645e-26
+7.74496e-32	+9.14867e-26
+7.74496e-32	+7.78266e-26
+7.74496e-32	+7.82471e-26
+7.74496e-32	+1.06503e-25
+7.74496e-32	+1.05814e-25
+7.74496e-32	+9.35520e-26
+7.74496e-32	+8.64142e-26
+7.74496e-32	+9.08122e-26
+7.74496e-32	+8.44773e-26
+7.74496e-32	+8.59663e-26
+7.74496e-32	+8.46186e-26
+7.74496e-32	+7.01433e-26
+7.74496e-32	+6.20084e-26
+7.74496e-32	+6.58341e-26
+7.74496e-32	+4.30602e-26
+7.74496e-32	+6.78672e-26
+7.74496e-32	+5.09623e-26
+7.74496e-32	+7.64933e-26
+7.74496e-32	+5.29335e-26
+7.74496e-32	+5.41161e-26
+7.74496e-32	+5.26756e-26
+7.74496e-32	+4.41839e-26
+7.74496e-32	+3.72283e-26
+7.74496e-32	+3.36452e-26
+7.74496e-32	+2.86542e-26
+7.74496e-32	+1.97841e-26
+7.74496e-32	+1.39721e-26
+7.74496e-32	+2.03350e-26
+7.74496e-32	+2.38214e-26
+7.74496e-32	+2.62277e-26
+7.74496e-32	+3.27320e-26
+7.74496e-32	+4.41527e-26
+7.74496e-32	+4.72304e-26
+7.74496e-32	+6.27157e-26
+7.74496e-32	+7.74862e-26
+7.74496e-32	+8.19375e-26
+7.74496e-32	+8.28668e-26
+7.74496e-32	+7.41535e-26
+7.74496e-32	+9.52757e-26
+7.74496e-32	+8.40517e-26
+7.74496e-32	+5.84151e-26
+7.74496e-32	+6.14881e-26
+7.74496e-32	+6.06672e-26
+7.74496e-32	+5.27226e-26
+7.74496e-32	+5.10220e-26
+7.74496e-32	+6.66226e-26
+7.74496e-32	+6.06976e-26
+7.74496e-32	+5.51486e-26
+7.74496e-32	+5.78564e-26
+7.74496e-32	+6.43463e-26
+7.74496e-32	+7.49052e-26
+7.74496e-32	+8.95785e-26
+7.74496e-32	+9.09654e-26
+7.74496e-32	+8.92413e-26
+7.74496e-32	+8.31440e-26
+7.74496e-32	+9.80168e-26
+7.74496e-32	+1.00818e-25
+7.74496e-32	+9.69207e-26
+7.74496e-32	+1.07678e-25
+7.74496e-32	+1.07760e-25
+7.74496e-32	+1.10245e-25
+7.74496e-32	+9.23779e-26
+7.74496e-32	+7.63976e-26
+7.74496e-32	+7.20864e-26
+7.74496e-32	+7.75345e-26
+7.74496e-32	+6.38549e-26
+7.74496e-32	+6.29096e-26
+7.74496e-32	+5.72711e-26
+7.74496e-32	+6.33096e-26
+7.74496e-32	+6.20897e-26
+7.74496e-32	+5.77686e-26
+7.74496e-32	+6.30593e-26
+7.74496e-32	+5.74179e-26
+7.74496e-32	+5.84460e-26
+7.74496e-32	+7.54197e-26
+7.74496e-32	+1.01852e-25
+7.74496e-32	+1.00850e-25
+7.74496e-32	+1.25393e-25
+7.74496e-32	+1.02006e-25
+7.74496e-32	+1.27929e-25
+7.74496e-32	+1.69704e-25
+7.74496e-32	+1.78920e-25
+7.74496e-32	+1.92491e-25
+7.74496e-32	+2.27437e-25
+7.74496e-32	+2.20410e-25
+7.74496e-32	+1.63658e-25
+7.74496e-32	+1.82419e-25
+7.74496e-32	+1.91826e-25
+7.74496e-32	+1.94733e-25
+7.74496e-32	+1.60860e-25
+7.74496e-32	+1.65503e-25
+7.74496e-32	+1.60846e-25
+7.74496e-32	+1.38541e-25
+7.74496e-32	+1.19436e-25
+7.74496e-32	+1.17727e-25
+7.74496e-32	+1.27217e-25
+7.74496e-32	+1.35027e-25
+7.74496e-32	+1.39055e-25
+7.74496e-32	+1.84330e-25
+7.74496e-32	+2.06642e-25
+7.74496e-32	+2.16167e-25
+7.74496e-32	+2.09428e-25
+7.74496e-32	+2.00437e-25
+7.74496e-32	+2.14708e-25
+7.74496e-32	+2.10089e-25
+7.74496e-32	+2.11966e-25
+7.74496e-32	+2.31714e-25
+7.74496e-32	+2.64290e-25
+7.74496e-32	+2.84024e-25
+7.74496e-32	+3.20203e-25
+7.74496e-32	+3.33980e-25
+7.74496e-32	+3.40875e-25
+7.74496e-32	+3.36408e-25
+7.74496e-32	+3.55693e-25
+7.74496e-32	+3.58467e-25
+7.74496e-32	+3.54998e-25
+7.74496e-32	+3.14122e-25
+7.74496e-32	+3.57836e-25
+7.74496e-32	+3.39633e-25
+7.74496e-32	+3.44541e-25
+7.74496e-32	+3.24551e-25
+7.74496e-32	+3.04426e-25
+7.74496e-32	+3.12009e-25
+7.74496e-32	+2.98976e-25
+7.74496e-32	+3.39049e-25
+7.74496e-32	+3.07288e-25
+7.74496e-32	+3.44278e-25
+7.74496e-32	+3.40198e-25
+7.74496e-32	+3.80896e-25
+7.74496e-32	+3.63348e-25
+7.74496e-32	+3.36098e-25
+7.74496e-32	+4.16725e-25
+7.74496e-32	+4.24478e-25
+7.74496e-32	+4.27778e-25
+7.74496e-32	+3.99530e-25
+7.74496e-32	+3.82654e-25
+7.74496e-32	+3.71567e-25
+7.74496e-32	+3.77523e-25
+7.74496e-32	+3.73370e-25
+7.74496e-32	+4.17587e-25
+7.74496e-32	+4.18065e-25
+7.74496e-32	+4.70253e-25
+7.74496e-32	+5.12558e-25
+7.74496e-32	+4.93164e-25
+7.74496e-32	+5.06549e-25
+7.74496e-32	+5.01099e-25
+7.74496e-32	+4.93324e-25
+7.74496e-32	+4.37150e-25
+7.74496e-32	+4.48091e-25
+7.74496e-32	+4.59930e-25
+7.74496e-32	+4.15825e-25
+7.74496e-32	+4.53933e-25
+7.74496e-32	+4.21824e-25
+7.74496e-32	+3.61040e-25
+7.74496e-32	+3.60469e-25
+7.74496e-32	+3.31222e-25
+7.74496e-32	+3.36434e-25
+7.74496e-32	+3.54914e-25
+7.74496e-32	+3.80463e-25
+7.74496e-32	+4.11921e-25
+7.74496e-32	+4.35812e-25
+7.74496e-32	+4.23167e-25
+7.74496e-32	+3.96904e-25
+7.74496e-32	+3.76890e-25
+7.74496e-32	+4.04922e-25
+7.74496e-32	+3.82274e-25
+7.74496e-32	+3.62213e-25
+7.74496e-32	+3.54384e-25
+7.74496e-32	+3.97147e-25
+7.74496e-32	+4.27244e-25
+7.74496e-32	+4.64132e-25
+7.74496e-32	+4.58201e-25
+7.74496e-32	+4.74743e-25
+7.74496e-32	+4.32428e-25
+7.74496e-32	+4.41849e-25
+7.74496e-32	+4.73011e-25
+7.74496e-32	+4.52845e-25
+7.74496e-32	+4.14224e-25
+7.74496e-32	+3.99515e-25
+7.74496e-32	+3.91016e-25
+7.74496e-32	+3.98019e-25
+7.74496e-32	+4.42980e-25
+7.74496e-32	+4.87673e-25
+7.74496e-32	+5.05442e-25
+7.74496e-32	+4.81879e-25
+7.74496e-32	+5.20586e-25
+7.74496e-32	+5.38569e-25
+7.74496e-32	+5.02407e-25
+7.74496e-32	+4.94980e-25
+7.74496e-32	+5.10692e-25
+7.74496e-32	+4.92872e-25
+7.74496e-32	+5.38820e-25
+7.74496e-32	+4.69652e-25
+7.74496e-32	+5.04538e-25
+7.74496e-32	+5.41185e-25
+7.74496e-32	+5.53087e-25
+7.74496e-32	+5.84864e-25
+7.74496e-32	+5.96298e-25
+7.74496e-32	+6.25627e-25
+7.74496e-32	+6.47101e-25
+7.74496e-32	+6.29431e-25
+7.74496e-32	+5.92862e-25
+7.74496e-32	+6.03971e-25
+7.74496e-32	+6.37105e-25
+7.74496e-32	+6.37413e-25
+7.74496e-32	+6.03879e-25
+7.74496e-32	+5.72969e-25
+7.74496e-32	+5.47278e-25
+7.74496e-32	+5.75453e-25
+7.74496e-32	+6.13008e-25
+7.74496e-32	+5.85862e-25
+7.74496e-32	+6.21752e-25
+7.74496e-32	+5.66373e-25
+7.74496e-32	+6.12932e-25
+7.74496e-32	+6.00236e-25
+7.74496e-32	+6.02702e-25
+7.74496e-32	+5.91047e-25
+7.74496e-32	+7.05146e-25
+7.74496e-32	+6.61236e-25
+7.74496e-32	+7.13194e-25
+7.74496e-32	+7.05577e-25
+7.74496e-32	+7.57474e-25
+7.74496e-32	+7.79625e-25
+7.74496e-32	+8.24703e-25
+7.74496e-32	+8.00723e-25
+7.74496e-32	+8.01608e-25
+7.74496e-32	+7.57728e-25
+7.74496e-32	+7.54666e-25
+7.74496e-32	+7.62661e-25
+7.74496e-32	+7.43191e-25
+7.74496e-32	+8.20197e-25
+7.74496e-32	+8.30006e-25
+7.74496e-32	+7.93262e-25
+7.74496e-32	+7.44384e-25
+7.74496e-32	+8.37279e-25
+7.74496e-32	+8.70861e-25
+7.74496e-32	+8.84395e-25
+7.74496e-32	+9.13210e-25
+7.74496e-32	+9.60286e-25
+7.74496e-32	+9.95237e-25
+7.74496e-32	+9.89043e-25
+7.74496e-32	+1.04874e-24
+7.74496e-32	+1.05194e-24
+7.74496e-32	+1.08287e-24
+7.74496e-32	+1.00755e-24
+7.74496e-32	+9.84694e-25
+7.74496e-32	+9.64587e-25
+7.74496e-32	+9.54340e-25
+7.74496e-32	+9.35749e-25
+7.74496e-32	+9.59330e-25
+7.74496e-32	+9.19584e-25
+7.74496e-32	+9.70907e-25
+7.74496e-32	+9.49375e-25
+7.74496e-32	+9.71895e-25
+7.74496e-32	+9.02417e-25
+7.74496e-32	+8.71042e-25
+7.74496e-32	+8.58087e-25
+7.74496e-32	+8.75978e-25
+7.74496e-32	+8.63708e-25
+7.74496e-32	+8.45977e-25
+7.74496e-32	+8.61623e-25
+7.74496e-32	+9.46487e-25
+7.74496e-32	+9.52358e-25
+7.74496e-32	+8.86739e-25
+7.74496e-32	+8.49861e-25
+7.74496e-32	+8.68658e-25
+7.74496e-32	+8.69696e-25
+7.74496e-32	+8.37545e-25
+7.74496e-32	+8.23766e-25
+7.74496e-32	+8.42726e-25
+7.74496e-32	+7.98382e-25
+7.74496e-32	+8.29393e-25
+7.74496e-32	+8.62497e-25
+7.74496e-32	+8.64692e-25
+7.74496e-32	+8.59093e-25
+7.74496e-32	+8.37189e-25
+7.74496e-32	+8.83578e-25
+7.74496e-32	+9.31051e-25
+7.74496e-32	+9.25026e-25
+7.74496e-32	+8.85999e-25
+7.74496e-32	+8.69159e-25
+7.74496e-32	+9.10349e-25
+7.74496e-32	+9.33683e-25
+7.74496e-32	+9.03847e-25
+7.74496e-32	+8.74596e-25
+7.74496e-32	+8.99999e-25
+7.74496e-32	+9.02732e-25
+7.74496e-32	+8.15161e-25
+7.74496e-32	+8.60459e-25
+7.74496e-32	+8.11095e-25
+7.74496e-32	+8.56417e-25
+7.74496e-32	+8.36261e-25
+7.74496e-32	+8.09334e-25
+7.74496e-32	+7.55412e-25
+7.74496e-32	+7.07736e-25
+7.74496e-32	+6.84033e-25
+7.74496e-32	+7.03320e-25
+7.74496e-32	+6.52273e-25
+7.74496e-32	+6.27086e-25
+7.74496e-32	+6.37478e-25
+7.74496e-32	+6.92074e-25
+7.74496e-32	+7.13455e-25
+7.74496e-32	+7.37754e-25
+7.74496e-32	+8.04903e-25
+7.74496e-32	+7.32012e-25
+7.74496e-32	+7.20573e-25
+7.74496e-32	+7.10730e-25
+7.74496e-32	+6.93883e-25
+7.74496e-32	+6.74230e-25
+7.74496e-32	+6.39198e-25
+7.74496e-32	+6.09930e-25
+7.74496e-32	+5.84720e-25
+7.74496e-32	+5.65343e-25
+7.74496e-32	+5.67712e-25
+7.74496e-32	+5.94947e-25
+7.74496e-32	+5.70343e-25
+7.74496e-32	+5.81642e-25
+7.74496e-32	+6.02573e-25
+7.74496e-32	+5.95409e-25
+7.74496e-32	+6.21120e-25
+7.74496e-32	+6.22959e-25
+7.74496e-32	+6.15441e-25
+7.74496e-32	+5.93592e-25
+7.74496e-32	+6.11638e-25
+7.74496e-32	+6.35254e-25
+7.74496e-32	+6.36371e-25
+7.74496e-32	+5.79941e-25
+7.74496e-32	+5.54937e-25
+7.74496e-32	+5.46590e-25
+7.74496e-32	+5.74642e-25
+7.74496e-32	+6.52867e-25
+7.74496e-32	+6.43268e-25
+7.74496e-32	+6.97426e-25
+7.74496e-32	+6.37382e-25
+7.74496e-32	+6.19736e-25
+7.74496e-32	+6.08767e-25
+7.74496e-32	+6.09490e-25
+7.74496e-32	+6.15692e-25
+7.74496e-32	+5.70880e-25
+7.74496e-32	+5.78504e-25
+7.74496e-32	+5.62818e-25
+7.74496e-32	+5.66856e-25
+7.74496e-32	+5.71055e-25
+7.74496e-32	+5.86058e-25
+7.74496e-32	+6.00415e-25
+7.74496e-32	+6.39168e-25
+7.74496e-32	+6.74601e-25
+7.74496e-32	+6.89188e-25
+7.74496e-32	+6.91235e-25
+7.74496e-32	+7.27534e-25
+7.74496e-32	+6.96717e-25
+7.74496e-32	+7.56023e-25
+7.74496e-32	+7.90186e-25
+7.74496e-32	+7.95324e-25
+7.74496e-32	+8.51833e-25
+7.74496e-32	+8.75948e-25
+7.74496e-32	+9.69477e-25
+7.74496e-32	+9.48432e-25
+7.74496e-32	+9.08314e-25
+7.74496e-32	+8.71808e-25
+7.74496e-32	+9.03785e-25
+7.74496e-32	+9.27232e-25
+7.74496e-32	+9.27364e-25
+7.74496e-32	+9.04563e-25
+7.74496e-32	+9.41943e-25
+7.74496e-32	+1.00887e-24
+7.74496e-32	+9.59805e-25
+7.74496e-32	+9.88949e-25
+7.74496e-32	+9.43827e-25
+7.74496e-32	+8.97864e-25
+7.74496e-32	+8.90308e-25
+7.74496e-32	+8.66952e-25
+7.74496e-32	+8.99276e-25
+7.74496e-32	+9.19453e-25
+7.74496e-32	+9.09737e-25
+7.74496e-32	+8.87891e-25
+7.74496e-32	+8.54992e-25
+7.74496e-32	+8.11170e-25
+7.74496e-32	+8.31461e-25
+7.74496e-32	+8.44901e-25
+7.74496e-32	+8.13664e-25
+7.74496e-32	+7.90242e-25
+7.74496e-32	+7.60711e-25
+7.74496e-32	+7.81224e-25
+7.74496e-32	+7.38586e-25
+7.74496e-32	+7.68397e-25
+7.74496e-32	+8.13913e-25
+7.74496e-32	+7.94785e-25
+7.74496e-32	+8.18392e-25
+7.74496e-32	+7.90663e-25
+7.74496e-32	+8.37546e-25
+7.74496e-32	+8.42857e-25
+7.74496e-32	+8.51332e-25
+7.74496e-32	+8.56609e-25
+7.74496e-32	+8.42667e-25
+7.74496e-32	+9.07042e-25
+7.74496e-32	+9.19536e-25
+7.74496e-32	+8.99876e-25
+7.74496e-32	+8.93763e-25
+7.74496e-32	+8.80068e-25
+7.74496e-32	+8.68037e-25
+7.74496e-32	+8.48101e-25
+7.74496e-32	+8.82714e-25
+7.74496e-32	+8.88485e-25
+7.74496e-32	+8.64385e-25
+7.74496e-32	+8.79912e-25
+7.74496e-32	+8.84234e-25
+7.74496e-32	+8.74037e-25
+7.74496e-32	+8.16631e-25
+7.74496e-32	+8.25736e-25
+7.74496e-32	+8.14731e-25
+7.74496e-32	+8.64968e-25
+7.74496e-32	+9.09482e-25
+7.74496e-32	+9.05156e-25
+7.74496e-32	+8.70475e-25
+7.74496e-32	+9.01647e-25
+7.74496e-32	+8.81990e-25
+7.74496e-32	+8.39796e-25
+7.74496e-32	+8.70455e-25
+7.74496e-32	+9.26152e-25
+7.74496e-32	+8.84502e-25
+7.74496e-32	+8.36860e-25
+7.74496e-32	+8.41577e-25
+7.74496e-32	+8.82706e-25
+7.74496e-32	+8.74358e-25
+7.74496e-32	+9.00734e-25
+7.74496e-32	+9.11192e-25
+7.74496e-32	+8.43526e-25
+7.74496e-32	+8.61827e-25
+7.74496e-32	+8.67886e-25
+7.74496e-32	+8.54275e-25
+7.74496e-32	+8.67465e-25
+7.74496e-32	+8.54134e-25
+7.74496e-32	+8.57903e-25
+7.74496e-32	+8.23008e-25
+7.74496e-32	+8.71775e-25
+7.74496e-32	+8.53756e-25
+7.74496e-32	+8.43595e-25
+7.74496e-32	+8.28669e-25
+7.74496e-32	+8.00234e-25
+7.74496e-32	+8.04639e-25
+7.74496e-32	+8.34646e-25
+7.74496e-32	+8.51696e-25
+7.74496e-32	+8.64110e-25
+7.74496e-32	+8.53466e-25
+7.74496e-32	+8.47369e-25
+7.74496e-32	+8.98401e-25
+7.74496e-32	+9.33218e-25
+7.74496e-32	+9.28728e-25
+7.74496e-32	+8.76723e-25
+7.74496e-32	+8.62190e-25
+7.74496e-32	+8.22783e-25
+7.74496e-32	+8.21584e-25
+7.74496e-32	+8.28744e-25
+7.74496e-32	+8.14924e-25
+7.74496e-32	+8.25884e-25
+7.74496e-32	+8.41850e-25
+7.74496e-32	+8.57829e-25
+7.74496e-32	+8.81086e-25
+7.74496e-32	+8.96473e-25
+7.74496e-32	+9.14075e-25
+7.74496e-32	+9.08259e-25
+7.74496e-32	+9.15172e-25
+7.74496e-32	+9.35563e-25
+7.74496e-32	+9.37956e-25
+7.74496e-32	+8.97769e-25
+7.74496e-32	+8.69749e-25
+7.74496e-32	+8.17253e-25
+7.74496e-32	+8.22282e-25
+7.74496e-32	+8.46806e-25
+7.74496e-32	+7.91971e-25
+7.74496e-32	+8.02136e-25
+7.74496e-32	+7.72095e-25
+7.74496e-32	+7.79619e-25
+7.74496e-32	+8.07513e-25
+7.74496e-32	+7.90311e-25
+7.74496e-32	+8.02892e-25
+7.74496e-32	+8.12461e-25
+7.74496e-32	+8.44001e-25
+7.74496e-32	+9.43778e-25
+7.74496e-32	+9.93054e-25
+7.74496e-32	+1.07151e-24
+7.74496e-32	+1.03225e-24
+7.74496e-32	+1.03665e-24
+7.74496e-32	+1.04229e-24
+7.74496e-32	+1.06741e-24
+7.74496e-32	+1.07401e-24
+7.74496e-32	+1.08312e-24
+7.74496e-32	+1.09011e-24
+7.74496e-32	+1.09897e-24
+7.74496e-32	+1.10443e-24
+7.74496e-32	+1.14145e-24
+7.74496e-32	+1.14720e-24
+7.74496e-32	+1.17338e-24
+7.74496e-32	+1.16775e-24
+7.74496e-32	+1.11613e-24
+7.74496e-32	+1.09166e-24
+7.74496e-32	+1.04575e-24
+7.74496e-32	+1.06322e-24
+7.74496e-32	+1.07495e-24
+7.74496e-32	+1.06031e-24
+7.74496e-32	+1.14591e-24
+7.74496e-32	+1.19876e-24
+7.74496e-32	+1.19372e-24
+7.74496e-32	+1.16813e-24
+7.74496e-32	+1.09211e-24
+7.74496e-32	+1.08201e-24
+7.74496e-32	+1.09870e-24
+7.74496e-32	+1.12539e-24
+7.74496e-32	+1.11071e-24
+7.74496e-32	+1.09002e-24
+7.74496e-32	+1.11056e-24
+7.74496e-32	+1.17676e-24
+7.74496e-32	+1.16346e-24
+7.74496e-32	+1.18002e-24
+7.74496e-32	+1.16521e-24
+7.74496e-32	+1.19298e-24
+7.74496e-32	+1.14703e-24
+7.74496e-32	+1.21174e-24
+7.74496e-32	+1.28984e-24
+7.74496e-32	+1.24506e-24
+7.74496e-32	+1.32242e-24
+7.74496e-32	+1.23583e-24
+7.74496e-32	+1.15745e-24
+7.74496e-32	+1.12374e-24
+7.74496e-32	+1.10311e-24
+7.74496e-32	+1.12521e-24
+7.74496e-32	+1.12856e-24
+7.74496e-32	+1.11841e-24
+7.74496e-32	+1.11612e-24
+7.74496e-32	+1.09979e-24
+7.74496e-32	+1.10523e-24
+7.74496e-32	+1.08782e-24
+7.74496e-32	+1.12968e-24
+7.74496e-32	+1.09187e-24
+7.74496e-32	+1.13748e-24
+7.74496e-32	+1.10212e-24
+7.74496e-32	+1.14825e-24
+7.74496e-32	+1.16381e-24
+7.74496e-32	+1.12010e-24
+7.74496e-32	+1.14606e-24
+7.74496e-32	+1.18399e-24
+7.74496e-32	+1.16528e-24
+7.74496e-32	+1.15119e-24
+7.74496e-32	+1.11174e-24
+7.74496e-32	+1.07127e-24
+7.74496e-32	+1.11083e-24
+7.74496e-32	+1.09890e-24
+7.74496e-32	+1.11234e-24
+7.74496e-32	+1.13137e-24
+7.74496e-32	+1.15313e-24
+7.74496e-32	+1.18926e-24
+7.74496e-32	+1.25051e-24
+7.74496e-32	+1.20139e-24
+7.74496e-32	+1.21581e-24
+7.74496e-32	+1.22457e-24
+7.74496e-32	+1.17932e-24
+7.74496e-32	+1.20960e-24
+7.74496e-32	+1.16326e-24
+7.74496e-32	+1.15432e-24
+7.74496e-32	+1.18553e-24
+7.74496e-32	+1.18425e-24
+7.74496e-32	+1.22334e-24
+7.74496e-32	+1.23008e-24
+7.74496e-32	+1.22320e-24
+7.74496e-32	+1.21256e-24
+7.74496e-32	+1.24834e-24
+7.74496e-32	+1.22336e-24
+7.74496e-32	+1.19071e-24
+7.74496e-32	+1.21388e-24
+7.74496e-32	+1.25586e-24
+7.74496e-32	+1.24707e-24
+7.74496e-32	+1.20825e-24
+7.74496e-32	+1.26847e-24
+7.74496e-32	+1.27775e-24
+7.74496e-32	+1.31705e-24
+7.74496e-32	+1.24104e-24
+7.74496e-32	+1.25178e-24
+7.74496e-32	+1.30910e-24
+7.74496e-32	+1.30807e-24
+7.74496e-32	+1.24202e-24
+7.74496e-32	+1.32280e-24
+7.74496e-32	+1.32590e-24
+7.74496e-32	+1.34080e-24
+7.74496e-32	+1.28185e-24
+7.74496e-32	+1.30028e-24
+7.74496e-32	+1.36655e-24
+7.74496e-32	+1.40141e-24
+7.74496e-32	+1.37598e-24
+7.74496e-32	+1.34589e-24
+7.74496e-32	+1.39416e-24
+7.74496e-32	+1.33806e-24
+7.74496e-32	+1.25641e-24
+7.74496e-32	+1.25904e-24
+7.74496e-32	+1.26207e-24
+7.74496e-32	+1.30194e-24
+7.74496e-32	+1.28066e-24
+7.74496e-32	+1.32690e-24
+7.74496e-32	+1.38537e-24
+7.74496e-32	+1.35121e-24
+7.74496e-32	+1.39444e-24
+7.74496e-32	+1.35434e-24
+7.74496e-32	+1.34157e-24
+7.74496e-32	+1.27290e-24
+7.74496e-32	+1.30421e-24
+7.74496e-32	+1.28532e-24
+7.74496e-32	+1.29349e-24
+7.74496e-32	+1.27826e-24
+7.74496e-32	+1.28478e-24
+7.74496e-32	+1.28680e-24
+7.74496e-32	+1.24345e-24
+7.74496e-32	+1.28989e-24
+7.74496e-32	+1.24475e-24
+7.74496e-32	+1.26120e-24
+7.74496e-32	+1.24041e-24
+7.74496e-32	+1.21509e-24
+7.74496e-32	+1.18743e-24
+7.74496e-32	+1.19934e-24
+7.74496e-32	+1.18382e-24
+7.74496e-32	+1.19676e-24
+7.74496e-32	+1.20616e-24
+7.74496e-32	+1.24825e-24
+7.74496e-32	+1.29686e-24
+7.74496e-32	+1.23629e-24
+7.74496e-32	+1.24836e-24
+7.74496e-32	+1.24529e-24
+7.74496e-32	+1.19041e-24
+7.74496e-32	+1.11803e-24
+7.74496e-32	+1.05322e-24
+7.74496e-32	+1.06580e-24
+7.74496e-32	+1.06564e-24
+7.74496e-32	+1.05166e-24
+7.74496e-32	+1.11463e-24
+7.74496e-32	+1.08716e-24
+7.74496e-32	+1.07110e-24
+7.74496e-32	+1.08597e-24
+7.74496e-32	+1.11766e-24
+7.74496e-32	+1.12165e-24
+7.74496e-32	+1.08343e-24
+7.74496e-32	+1.10733e-24
+7.74496e-32	+1.12364e-24
+7.74496e-32	+1.07487e-24
+7.74496e-32	+1.07590e-24
+7.74496e-32	+1.06374e-24
+7.74496e-32	+1.04992e-24
+7.74496e-32	+1.00361e-24
+7.74496e-32	+9.88749e-25
+7.74496e-32	+9.27057e-25
+7.74496e-32	+9.12689e-25
+7.74496e-32	+9.16118e-25
+7.74496e-32	+9.43111e-25
+7.74496e-32	+9.32221e-25
+7.74496e-32	+8.96384e-25
+7.74496e-32	+9.32611e-25
+7.74496e-32	+8.93917e-25
+7.74496e-32	+8.96372e-25
+7.74496e-32	+9.24612e-25
+7.74496e-32	+9.37343e-25
+7.74496e-32	+9.67139e-25
+7.74496e-32	+1.01920e-24
+7.74496e-32	+9.99505e-25
+7.74496e-32	+1.09926e-24
+7.74496e-32	+1.09180e-24
+7.74496e-32	+1.02049e-24
+7.74496e-32	+9.66457e-25
+7.74496e-32	+1.02009e-24
+7.74496e-32	+1.00172e-24
+7.74496e-32	+1.05855e-24
+7.74496e-32	+1.12255e-24
+7.74496e-32	+1.10186e-24
+7.74496e-32	+1.12867e-24
+7.74496e-32	+1.12174e-24
+7.74496e-32	+1.13226e-24
+7.74496e-32	+1.05617e-24
+7.74496e-32	+1.08028e-24
+7.74496e-32	+1.06322e-24
+7.74496e-32	+1.03212e-24
+7.74496e-32	+1.01871e-24
+7.74496e-32	+1.02520e-24
+7.74496e-32	+1.06121e-24
+7.74496e-32	+1.03126e-24
